Neighbourhood,Venue Latitude,Venue Longitude,Venue,Venue Category
Sants-Badal,41.375614374633955,2.132554548382393,Niu Llar,Mediterranean Restaurant
Sants-Badal,41.37241810327361,2.128565912685192,Cru-Sants,Coffee Shop
Sants-Badal,41.37406495987371,2.122124389551116,El Racó del Cargol,Restaurant
Sants-Badal,41.37437125475213,2.1333603728042454,Lute Bar & Bowls,Bar
Sants-Badal,41.37545155546988,2.133416293827395,Cafeterapia,Café
Sants-Badal,41.37716504675723,2.123834907006947,Yellow Nest Hostel Barcelona,Hostel
Sants-Badal,41.37564069888558,2.1317305455209925,Koyo,Sushi Restaurant
Sants-Badal,41.37563,2.1249979,Vivari,Bakery
Sants-Badal,41.375494225683966,2.1336311782657154,Txalaparta,Tapas Restaurant
Sants-Badal,41.37723006673793,2.123717231271268,Lunatic Pub,Comedy Club
Sants-Badal,41.375617507664714,2.1246594352073824,Pierre & Vacances,Hotel
Sants-Badal,41.376160328950824,2.1235806521160736,Caprabo,Supermarket
Sants-Badal,41.375322675998135,2.1224606085131805,Club Esportiu Mediterrani,Gym
Sants-Badal,41.375552645953164,2.1224159002304077,Granada Churrería Chocolatería,Café
Sants-Badal,41.37587217128625,2.1252100580999453,El Mexicano de Arizala,Mexican Restaurant
Sants-Badal,41.376480396352925,2.124226974868391,Unike,Restaurant
Sants,41.376839158487606,2.1350003827040394,Bodega La General,Wine Bar
Sants,41.37549700339748,2.134669291320325,Forn Baltà,Bakery
Sants,41.37489609656723,2.1337487292434583,Pambolisucre,Pie Shop
Sants,41.37568145935119,2.135413885116577,Plaça de Sants,Plaza
Sants,41.373719,2.136506,La Briciola,Italian Restaurant
Sants,41.376103875172156,2.133724756526442,Questory,Arcade
Sants,41.37447190833837,2.136500048521069,Plaça Bonet i Muixí,Plaza
Sants,41.37596085920347,2.1359015314318066,Farggi Cafe,Ice Cream Shop
Sants,41.37667224335924,2.136752960098682,Fenicia,Middle Eastern Restaurant
Sants,41.377169279882835,2.137445998617477,Ugarit,Middle Eastern Restaurant
Sants,41.3755545914871,2.1340904613183835,Flying Tiger Copenhagen,Gift Shop
Sants,41.37415313720703,2.1363656520843506,El Rocoto,Peruvian Restaurant
Sants,41.37621452537409,2.1390156204598445,Terra d'Escudella,Bar
Sants,41.37441111009772,2.130354319977019,Hostel One Sants,Hostel
Sants,41.376833,2.130264,Miss Perkins Tea Room,Tea Room
Sants,41.37406926078353,2.134217619895935,Jardins de la Rambla de Sants,Park
Sants,41.37845,2.1375911,Maido,Japanese Restaurant
Sants,41.37824211160688,2.132457740057846,La Iguana,Concert Hall
Sants,41.375029016942,2.1389970763848605,ArteSants,Beer Bar
Sants,41.373322416037034,2.1302068680234854,Club Esportiu Mediterrani,Gym / Fitness Center
Sants,41.37881551383767,2.1376720310387736,El Nucli,Hobby Shop
Sants,41.37626588093834,2.1404964663880426,Petit Pau,Mediterranean Restaurant
Sants,41.372857,2.130826,Intecma Fisioterapia,Spa
Sants,41.37944053606735,2.137122262173188,Addis Abeba,Ethiopian Restaurant
Sants,41.37205416318771,2.136929602236525,SmartRoom Barcelona,Hotel
Sants,41.378115011,2.137248452,Restaurante Carmen,Spanish Restaurant
Sants,41.37839855752251,2.137693762779236,El Celler del Nou Priorat,Mediterranean Restaurant
Sants,41.37870551089075,2.1375999505460035,La Bauxa,Restaurant
Sants,41.37862074457008,2.1376929799398363,Meeting Point Hostels,Hostel
Sants,41.37967769812793,2.1335320955741985,Undead Dark Club,Nightclub
Sants,41.37869318852948,2.1342651082100526,Okinawa,Cocktail Bar
Sants,41.3750436629029,2.1408656256093077,Taverna La Parra,Mediterranean Restaurant
Sants,41.37810692060919,2.134983889229334,Can Manel,BBQ Joint
Sants,41.379593057983705,2.134416042198485,Alberguinn Barcelona Hostel,Hostel
Sants,41.374457,2.130889,Super Pollo,Fast Food Restaurant
Sants,41.37901849792749,2.134633264938923,"¡Huy, Huy! ¡Para, Para!",Bar
Sants,41.374080442127074,2.1304972263146458,Lidl,Supermarket
Les Corts,41.385386278341684,2.131500144116348,Setze,Restaurant
Les Corts,41.386659838637044,2.132277309777946,Plaça de la Concòrdia,Pedestrian Plaza
Les Corts,41.38699767321787,2.132875127744259,Cafeteria del Centre Cívic Can Deu,Café
Les Corts,41.38667455355606,2.1324451160968882,Fragments Cafè,Tapas Restaurant
Les Corts,41.38551778696362,2.1311175780881704,popeye,Restaurant
Les Corts,41.38462717426066,2.130560707099541,Leku,Spanish Restaurant
Les Corts,41.38542329023958,2.1346632758052846,Holmes Place,Gym
Les Corts,41.3845304584457,2.1306824412223206,Atrium,Bakery
Les Corts,41.385923320589384,2.132715582847595,Polka Barcelona,Polish Restaurant
Les Corts,41.38369432195103,2.1360025015657844,Bangkok Cafe,Thai Restaurant
Les Corts,41.387261731664616,2.130274251694248,La Pimpa Pizzeria,Pizza Place
Les Corts,41.38479202325436,2.135355372458649,Ramen-ya Ajisen,Asian Restaurant
Les Corts,41.38668974966144,2.1322255505222727,El Maravillas,Cocktail Bar
Les Corts,41.38701787368535,2.130701731964452,Viridi,Vegetarian / Vegan Restaurant
Les Corts,41.386855050669595,2.1295881271362305,Bcnfotos.com,Photography Lab
Les Corts,41.38700143305269,2.128517307979801,Supermercado El Corte Inglés,Supermarket
Les Corts,41.38802372683731,2.135944607206193,el Tap,Beer Bar
Les Corts,41.388256780076766,2.135759303798607,Hidden Café Barcelona,Coffee Shop
Les Corts,41.38716092890795,2.130618095397949,Brooklyn cafe,Café
Les Corts,41.38634843972797,2.1343498538803782,Restaurante Chino Hoy,Chinese Restaurant
Les Corts,41.38181069733911,2.1340608761203614,Metropolitan Galileo,Gym / Fitness Center
Les Corts,41.38477453898,2.131816569326914,Hello Beauty,Health & Beauty Service
Les Corts,41.38537863896468,2.1326028476919348,Santagloria,Bakery
Les Corts,41.38717275746435,2.1349813239568762,La Trufa,Sandwich Place
Les Corts,41.38721234518982,2.130235413856643,Sushifresh Restaurant,Sushi Restaurant
Les Corts,41.38611880461089,2.12946671619187,Espacio Harley Davidson,Motorcycle Shop
Les Corts,41.386603976545636,2.1301485013233465,Condis,Supermarket
Les Corts,41.38879635656463,2.1312414922255516,"The Vibe Bar, Restaurant & Terrace",Cocktail Bar
Les Corts,41.382713,2.1290574,Alive,Vegetarian / Vegan Restaurant
Les Corts,41.38607810242913,2.136654317361714,Parc de les Corts,Park
Les Corts,41.38736330642241,2.1305237880985546,Jamón Jamón,Spanish Restaurant
Les Corts,41.38875588583488,2.1313247255486067,Hilton,Hotel
Les Corts,41.388141,2.130268,Txokoa Diagonal,Restaurant
Les Corts,41.38938094433355,2.133360059239698,Decathlon,Sporting Goods Shop
Les Corts,41.386807418367695,2.1368222595167103,Timesburg,Burger Joint
Les Corts,41.38160257484846,2.1355587244033813,Vivari,Café
Les Corts,41.3878045482115,2.136726324929673,In Blue,Bar
Les Corts,41.387536873377414,2.1362891412727647,SandwiChez,Sandwich Place
Les Corts,41.38940126830578,2.135111159561751,Mas Gourmets,Spanish Restaurant
Les Corts,41.384954490700004,2.128184345956076,Centre Cívic Les Corts,Cultural Center
Les Corts,41.38253106408022,2.137335735731332,Lagunak,Spanish Restaurant
Les Corts,41.38780905170105,2.1280793770347373,Louis Vuitton,Boutique
Les Corts,41.3835137,2.1286859,Can Fusté,Spanish Restaurant
Les Corts,41.38864260223869,2.1359432382934744,Restaurant Can Vador,Restaurant
Les Corts,41.388743961461884,2.130627505151918,Starbucks Diagonal 593,Cafeteria
Les Corts,41.3850635509966,2.1365056771014914,Enrich,Bakery
Les Corts,41.38760059228652,2.1283360147275965,El Corte Inglés,Department Store
Les Corts,41.388811891348034,2.136202970090105,Hotel NH Constanza,Hotel
Les Corts,41.385254,2.136921,Aldi,Supermarket
Les Corts,41.38187339744518,2.1358183790389504,Plaça del Centre,Plaza
Les Corts,41.38854244182998,2.1365100214576076,Cantina La Mexicana,Taco Place
Les Corts,41.38641120734544,2.138484208387844,Anytime Fitness Les Corts,Gym / Fitness Center
Les Corts,41.38731,2.137628,Nespresso - L'illa Diagonal,Coffee Shop
Les Corts,41.38342286101737,2.1370445450203492,Café Roslin,Mediterranean Restaurant
Les Corts,41.38176582295779,2.1359357625665707,la Sirena,Grocery Store
Les Corts,41.38095860446423,2.132937048447423,Masedy,Spanish Restaurant
Les Corts,41.38734575604768,2.135453928917434,New Underground,Dive Bar
Les Corts,41.38139729706408,2.135639190673828,Martin Wood's,Café
Les Corts,41.38739436133223,2.136465311050415,Hotel NH Barcelona Les Corts,Hotel
Les Corts,41.38459729787313,2.1379009969819758,Charter,Grocery Store
Les Corts,41.387815461419656,2.1361387442939623,Mabi,Mediterranean Restaurant
Les Corts,41.38203099672874,2.13614606560438,Consum Basic,Grocery Store
Les Corts,41.38241705363228,2.1370427023001,Consum Basic,Grocery Store
Les Corts,41.385753854446946,2.138203790731495,Ría del Barbanza,Spanish Restaurant
Les Corts,41.38536808442334,2.138016234992405,El Jardí de Bambú,Sushi Restaurant
Les Corts,41.384566501161565,2.1376763051052534,NH Sants Barcelona (Hotel NH Sants Barcelona),Hotel
Les Corts,41.381118481704334,2.133525759832385,Cornelia Night,Cocktail Bar
Les Corts,41.384145382553754,2.138078425038773,La Perla,Breakfast Spot
Les Corts,41.38079107258662,2.1324501490849284,Forn La Toscana,Bakery
Les Corts,41.381638965704404,2.1360364246888413,La Boulangerie,Bakery
La Maternitat i Sant Ramon,41.380793535119196,2.1227431297302246,Camp Nou,Soccer Stadium
La Maternitat i Sant Ramon,41.38421477869171,2.1236658096313477,Jardins de la Maternitat,Park
La Maternitat i Sant Ramon,41.38045217140202,2.1212031598672056,Museu Futbol Club Barcelona,Museum
La Maternitat i Sant Ramon,41.38100865916708,2.1268627465739796,Mercadona,Supermarket
La Maternitat i Sant Ramon,41.3814421249102,2.130610561581666,L'Altre Caliu de Finestrelles,Restaurant
La Maternitat i Sant Ramon,41.3827,2.1309001,Punta Anguila,Mediterranean Restaurant
La Maternitat i Sant Ramon,41.38386640425951,2.1297745584323913,Mercat de Les Corts,Market
La Maternitat i Sant Ramon,41.37887861560803,2.121385301992291,"Barcelona, Spain",Boarding House
La Maternitat i Sant Ramon,41.38029452688954,2.120896136841613,FCBotiga Megastore,Sporting Goods Shop
La Maternitat i Sant Ramon,41.37868921365992,2.1292706490475313,La Maison Belge Brasserie,Brewery
La Maternitat i Sant Ramon,41.38093427779693,2.1302686136267948,Room018BCN,Hostel
La Maternitat i Sant Ramon,41.38112414568191,2.123404576367094,Sala VIP Roma Camp Nou,Soccer Field
La Maternitat i Sant Ramon,41.38592885521885,2.1246664640458484,La Pizzeria d'Arana,Pizza Place
La Maternitat i Sant Ramon,41.38041,2.120635,Barcelona Stadium,Football Stadium
La Maternitat i Sant Ramon,41.383743482900215,2.1255588333933324,La Grangeta,Mediterranean Restaurant
La Maternitat i Sant Ramon,41.381692158446796,2.1270242786226095,Bar Granja Les Corts,Café
La Maternitat i Sant Ramon,41.385155,2.128914,Femmena,Italian Restaurant
La Maternitat i Sant Ramon,41.382633209228516,2.1284797191619873,rus pastís,Coffee Shop
La Maternitat i Sant Ramon,41.385380029678345,2.1292126178741455,4 Trocua,Italian Restaurant
La Maternitat i Sant Ramon,41.378751,2.129503,AquíQuedamos,Pizza Place
La Maternitat i Sant Ramon,41.37961642804518,2.126116677392811,Consum Basic,Supermarket
La Maternitat i Sant Ramon,41.37775500435848,2.1255049478051173,Futballárium Football Bar,Bar
La Maternitat i Sant Ramon,41.37915914885862,2.128586739981481,Domino's Pizza,Pizza Place
La Maternitat i Sant Ramon,41.384789300320136,2.121846304332079,Museu de la Farmàcia Catalana,Science Museum
La Maternitat i Sant Ramon,41.38108989071304,2.1271482390954204,Hotel NH Barcelona Stadium,Hotel
La Maternitat i Sant Ramon,41.382149648640194,2.1303326420495394,El Rebost Ibèric,Spanish Restaurant
La Maternitat i Sant Ramon,41.385379126164295,2.128594889660048,Rostisseria Pio Pio,Restaurant
La Maternitat i Sant Ramon,41.382011199564936,2.12958725740529,Plaza Sol de Baix,Plaza
La Maternitat i Sant Ramon,41.38376932566788,2.1304882637007045,Bella Istanbul,Turkish Restaurant
La Maternitat i Sant Ramon,41.38120006445724,2.126338676371976,Bar Bayo,Spanish Restaurant
La Maternitat i Sant Ramon,41.37806050542094,2.126812431078221,Condis,Grocery Store
La Maternitat i Sant Ramon,41.38568755034585,2.1257046177391246,Restaurante La Traviata,Italian Restaurant
La Maternitat i Sant Ramon,41.379980662027194,2.1267373383421377,OpenCor,Food & Drink Shop
La Maternitat i Sant Ramon,41.384082898521655,2.1258726190264556,La Forneria,Café
La Maternitat i Sant Ramon,41.378710755060574,2.1275310637025115,Restaurant El Pi,Japanese Restaurant
La Maternitat i Sant Ramon,41.379969023400804,2.129021557160255,Sakura,Asian Restaurant
La Maternitat i Sant Ramon,41.38007408492136,2.126434709298259,Frankfurt Munich,Burger Joint
La Maternitat i Sant Ramon,41.380966659636904,2.1299276398031153,Caprabo,Supermarket
La Maternitat i Sant Ramon,41.38414408604862,2.130742982729961,Pepburg,Burger Joint
La Maternitat i Sant Ramon,41.38011380559434,2.1211360550602545,Mixed Zone FC Barcelona,Soccer Stadium
La Maternitat i Sant Ramon,41.38562187251364,2.1265461433387225,Scotch Corner,Cocktail Bar
La Maternitat i Sant Ramon,41.382684492410284,2.131079081161603,la Sirena,Grocery Store
La Maternitat i Sant Ramon,41.385596231224774,2.125446130610963,Hotel Catalonia Rigoletto ****,Hotel
La Maternitat i Sant Ramon,41.385044709487104,2.1261790748823595,Cafeteria de l'Institut Universitari Dexeus,Café
La Maternitat i Sant Ramon,41.385809821085466,2.124709376029801,Glub,Spanish Restaurant
La Maternitat i Sant Ramon,41.383844104588086,2.1308288487613907,Lizarran,Tapas Restaurant
La Maternitat i Sant Ramon,41.38087984920441,2.122832878869755,Travix VIP Camp Nou,Soccer Stadium
La Maternitat i Sant Ramon,41.37816009953357,2.126805395944767,Ristorante Italiano Da Paolo,Italian Restaurant
La Maternitat i Sant Ramon,41.380571111473074,2.12822095968153,Crossfit Les Corts,Sports Club
La Maternitat i Sant Ramon,41.38607431328539,2.124267830547372,Santa Glòria,Bakery
La Maternitat i Sant Ramon,41.3854360188132,2.129230513911403,Trocua Pizzeria,Pizza Place
La Maternitat i Sant Ramon,41.38055751085814,2.129399177218288,La Tapica de Maxi,Fast Food Restaurant
La Maternitat i Sant Ramon,41.383869140882865,2.1219269395249456,Cafeteteria Tanatori Les Corts,Diner
La Maternitat i Sant Ramon,41.380417912417556,2.1216213689544032,Sony Ericsson football hotspot,Athletics & Sports
La Maternitat i Sant Ramon,41.38053743180329,2.1215051327412286,Cursa Barça,Track
La Maternitat i Sant Ramon,41.38417871452725,2.129223967147679,Cafès Caracas,Café
La Maternitat i Sant Ramon,41.37848037556835,2.1226103913991228,Taller de Tapas,Mediterranean Restaurant
La Maternitat i Sant Ramon,41.384697763285054,2.1220779418945312,Fleca Degustacio,Bakery
La Maternitat i Sant Ramon,41.38598,2.123314,Hotel Sofia Barcelona - In the Unbound Collection by Hyatt,Hotel
La Maternitat i Sant Ramon,41.386178,2.123442,Plaça Sabino De Arana,Plaza
Pedralbes,41.390288300973396,2.109797504376952,Conillas Garden Center,Garden Center
Pedralbes,41.38708949036923,2.112593650817871,Frankfurt's Pedralbes,Hot Dog Joint
Pedralbes,41.38842869836939,2.1170461177825928,Palau Reial de Pedralbes (Palacio Real de Pedralbes),Palace
Pedralbes,41.39083369653367,2.113220440706122,Casa De Cantabria,Spanish Restaurant
Pedralbes,41.38930311085356,2.1132454831453154,Bar de la FIB,College Cafeteria
Pedralbes,41.386672582,2.112518928,Restaurante Tritón,Spanish Restaurant
Pedralbes,41.38725795777823,2.112876572610609,Al Taglio,Pizza Place
Pedralbes,41.39343506028381,2.1117222333374426,Hotel Sansi Pedralbes,Hotel
Pedralbes,41.3942308425499,2.1100819177188295,Jardí de l'Abadessa,Mediterranean Restaurant
Pedralbes,41.386292542934186,2.1125280602878993,Alfambra Copisteria,Print Shop
Pedralbes,41.390092646248746,2.1106162222791447,Disco Q Pedralbes,Nightclub
Pedralbes,41.390959686228214,2.118064967338933,Jardins de William Shakespeare,Park
Pedralbes,41.38714145087979,2.112286006296254,Dibar café,Café
Pedralbes,41.38652030897755,2.1125944838314132,Bar Versalles,Bar
Pedralbes,41.38735718220135,2.1135187146634395,Pati Blau,Mediterranean Restaurant
Pedralbes,41.38825696387541,2.111679900794172,Plaça Camins,Plaza
Pedralbes,41.392284,2.1116958,Parada 0549,Bus Stop
Pedralbes,41.38965540974165,2.1162624651498727,Jardins Torre Girona,Park
Pedralbes,41.386922,2.112235,Leo Boeck Frankfurts,Hot Dog Joint
Pedralbes,41.388491680874424,2.1082050763196998,David Lloyd Club Turo - Central,Tennis Stadium
Pedralbes,41.392865006284204,2.115418608316701,Jardins de la Creu de Pedralbes,Garden
Pedralbes,41.393120093133284,2.108059211413821,The Turtle Pond at IESE,Garden
"Vallvidrera, el Tibidabo i les Planes",41.41543591728132,2.1077027371922488,Parc de Collserola (Parque Natural de Collserola),National Park
"Vallvidrera, el Tibidabo i les Planes",41.41428843969549,2.10576657450022,Uaala! Gelateria,Ice Cream Shop
"Vallvidrera, el Tibidabo i les Planes",41.41314421393993,2.1045274352996426,Antiga Casa Trampa,Building
"Vallvidrera, el Tibidabo i les Planes",41.413725984089446,2.112583506997223,Can Martí,BBQ Joint
"Vallvidrera, el Tibidabo i les Planes",41.41421781119438,2.105757814974362,Plaça Pep Ventura,Plaza
"Vallvidrera, el Tibidabo i les Planes",41.4142407876123,2.105798381447022,FGC Vallvidrera Superior,Light Rail Station
"Vallvidrera, el Tibidabo i les Planes",41.41303956087922,2.104195305881845,Autoservicio Crespo,Farmers Market
"Vallvidrera, el Tibidabo i les Planes",41.41319170698868,2.104037190449073,Condis,Convenience Store
"Vallvidrera, el Tibidabo i les Planes",41.416068808714165,2.1016577089628745,Camp Municipal de Vallvidrera,Soccer Field
Sarrià,41.400021705795524,2.121737699136367,Foix de Sarrià,Cupcake Shop
Sarrià,41.400153,2.121276,Nomo Sarria,Japanese Restaurant
Sarrià,41.40065069731264,2.1212378232417124,Vivanda,Mediterranean Restaurant
Sarrià,41.39989745126954,2.1215911319928815,Plaça de Sarrià,Pedestrian Plaza
Sarrià,41.399495477043594,2.1200931072235107,Bokiva,Ice Cream Shop
Sarrià,41.397838,2.122263,organic market,Market
Sarrià,41.397186248281166,2.1224533286382594,Gerbard,Café
Sarrià,41.39933783705483,2.1217612721129084,L'Obrador del Molí,Bakery
Sarrià,41.40075238799252,2.1205300622056824,Tram-Tram,French Restaurant
